169230,20,0,1,0,2,0,0,0,0,0,3,1,1,0,0,1
101204,10,15,1,1,1,2,0,0,0,0,0,2,0,1,2,0
10031,59,5,1,1,1,3,0,0,0,0,1,2,1,1,0,0
100830,1282,39,1,1,1,1,0,0,0,1,2,1,1,1,2,0
109914,1,0,1,0,1,0,0,0,0,2,3,1,1,0,0,1
100594,41,83,1,1,1,1,0,0,0,0,0,2,1,1,0,0
147203,1,0,1,0,1,0,0,0,0,2,3,1,1,1,0,1
142357,0,2,0,1,0,1,0,0,0,0,3,1,1,0,0,1
100531,492,45,1,1,1,1,0,0,0,1,2,1,1,1,2,0
14006,2,20,1,1,1,1,0,0,0,1,0,1,0,1,2,1
102240,249,40,1,1,1,1,0,0,0,0,2,1,1,0,2,0
101251,93,134,1,1,1,1,0,0,0,1,0,2,1,1,2,0
101452,56,280,1,1,1,1,0,0,0,1,0,1,1,1,0,0
101056,10,3,1,1,1,1,0,0,0,0,1,1,0,1,0,0
100732,344,41,1,1,1,1,0,0,0,1,1,1,1,0,0,0
162573,14,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1
100172,52,14,1,1,1,1,0,0,0,0,2,2,1,0,2,0
100161,48,41,1,1,1,1,0,0,0,2,2,1,1,1,2,0
241,2,0,1,0,3,0,0,0,0,0,3,1,0,1,0,1
229404,7,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
238988,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
170892,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
97154,13,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
102044,374,8,1,1,1,3,0,0,0,0,1,1,1,0,0,0
102761,88,37,1,1,1,1,0,0,0,1,2,1,1,1,2,0
73342,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
328504,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
101425,2,31,1,1,3,1,0,0,0,0,0,1,0,1,2,0
101025,43,18,1,1,1,1,0,0,0,0,2,1,0,1,2,0
100200,23,30,1,1,1,2,0,0,0,0,0,1,0,1,0,0
101057,15,51,1,1,1,1,0,0,0,0,0,2,0,1,2,0
101244,20,13,1,1,1,1,0,0,0,1,1,2,1,1,2,0
101724,68,210,1,1,1,1,0,0,0,1,0,1,1,1,0,0
165224,14,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
100473,44,5,1,1,1,2,0,0,0,0,1,1,1,1,0,0
100836,105,50,1,1,1,1,0,0,0,0,2,1,1,1,2,0
260728,2,0,1,0,1,0,0,0,0,2,3,1,1,0,0,1
101114,85,7,1,1,1,3,0,0,0,0,2,1,1,0,2,0
100450,351,158,1,1,1,1,0,0,0,1,0,2,1,1,2,0
102385,22,2,1,1,1,3,0,0,0,2,1,1,1,0,0,0
26334,8,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102097,19,4,1,1,2,1,0,1,0,2,1,1,1,1,0,0
11602,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
102166,36,39,1,1,1,1,0,0,0,0,0,2,0,0,2,0
59947,0,26,0,1,0,3,0,0,0,0,3,1,0,0,0,1
201594,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
52759,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
78416,0,2,0,1,0,1,0,0,0,0,3,1,0,0,0,1
46233,0,5,0,1,0,1,0,0,0,0,3,1,1,0,0,1
277503,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101089,68,88,1,1,1,1,0,0,0,0,0,1,1,1,0,0
101245,62,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0
206290,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
317623,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102572,31,238,1,1,1,1,0,0,0,1,1,1,1,1,0,0
101248,105,162,1,1,1,1,0,0,0,0,0,2,1,0,2,0
101564,28,53,1,1,1,1,0,0,0,2,0,1,1,1,0,0
193754,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
312332,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102461,124,2,1,1,1,3,0,0,0,0,1,1,1,0,0,0
102527,11,12,1,1,1,1,0,0,0,0,0,1,1,1,2,0
328332,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
102142,295,84,1,1,1,1,0,0,0,0,2,1,1,1,2,0
101314,121,221,1,1,1,1,0,0,0,1,0,2,1,1,0,0
103270,13,0,1,0,2,0,0,0,0,0,3,1,1,0,0,1
102505,3,19,1,1,1,1,0,0,0,0,0,2,0,1,0,0
235278,13,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101632,235,35,1,1,1,1,0,0,0,1,2,1,1,1,2,0
7401,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
188210,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102573,43,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0
101536,94,89,1,1,1,1,0,0,0,0,0,1,1,1,2,0
327165,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
526,2,0,1,0,3,0,0,0,0,0,3,1,0,0,0,1
10006,28,54,1,1,3,1,0,0,0,1,2,2,0,1,2,0
10100,20,11,1,1,1,3,0,1,1,0,0,2,1,1,2,0
100651,2,4,1,1,3,1,0,0,0,0,0,1,0,0,2,0
146570,0,2,0,1,0,1,0,0,0,0,3,1,0,0,0,1
46904,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
239394,31,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
173138,4,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100764,88,145,1,1,1,1,0,0,0,1,0,2,0,1,2,0
118111,2,13,1,1,1,1,0,0,0,0,0,1,0,0,2,1
100771,85,10,1,1,1,1,0,0,0,2,2,2,1,1,2,0
156733,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101639,12,46,1,1,2,1,0,0,0,0,2,1,0,1,2,0
157500,3,0,1,0,1,0,0,0,0,2,3,1,1,0,0,1
101751,28,9,1,1,1,1,0,0,0,0,0,1,0,1,0,0
35915,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101310,50,33,1,1,1,1,0,0,0,1,0,2,1,1,2,0
100976,2,3,1,1,3,3,0,0,0,0,0,1,0,0,0,0
20557,1,64,1,1,1,1,0,0,0,1,0,1,0,1,2,1
100412,79,24,1,1,1,1,0,0,0,0,1,2,0,1,0,0
215840,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
51374,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102526,7,13,1,1,1,1,0,0,0,0,0,1,0,1,2,0
62948,8,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
11627,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
204197,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
141173,4,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102688,30,40,1,1,1,1,0,0,0,0,0,2,0,0,0,0
102162,72,285,1,1,1,1,0,0,0,1,2,2,1,1,2,0
136503,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
221233,6,6,1,1,1,1,0,0,0,2,0,2,1,1,0,1
102782,11,31,1,1,3,1,0,0,0,1,0,1,1,1,2,0
102201,1,18,1,1,1,1,0,0,0,0,0,1,0,1,0,0
267937,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
232500,2,0,1,0,3,0,0,0,0,0,3,1,0,0,0,1
37561,13,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
8429,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2,1
202398,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
95149,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
110742,9,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102784,91,43,1,1,1,1,0,0,0,1,2,2,1,1,2,0
101739,145,95,1,1,1,1,0,0,0,1,2,2,1,1,2,0
48474,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102607,30,120,1,1,1,1,0,0,0,1,0,1,1,1,0,0
101352,30,20,1,1,1,1,0,0,0,0,1,2,1,0,0,0
100399,17,12,1,1,1,1,0,0,0,0,1,2,0,0,0,0
101123,91,216,1,1,1,1,0,0,0,1,0,1,1,1,0,0
10233,16,82,1,1,2,1,0,0,0,0,0,1,1,1,2,0
315743,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
102088,3,12,1,1,2,1,0,0,0,1,0,1,0,1,0,0
100188,1,2,1,1,1,1,0,0,0,0,2,2,0,0,2,0
102662,263,23,1,1,1,1,0,0,0,1,1,1,1,0,0,0
70053,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
100480,5,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0
101629,65,34,1,1,1,1,0,0,0,0,2,2,1,0,2,0
10033,11,22,1,1,1,2,0,0,0,0,0,2,1,1,0,0
102250,488,922,1,1,1,1,0,0,0,1,0,2,1,1,0,0
102665,9,11,1,1,2,1,0,0,0,0,0,2,1,1,2,0
101643,2,31,1,1,3,1,0,0,0,0,0,1,0,1,0,0
100124,5,1,1,1,1,1,0,0,0,0,2,1,0,0,2,0
35129,0,88,0,1,0,3,0,0,0,0,3,1,0,1,0,1
206988,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
101563,14,32,1,1,1,1,0,0,0,1,0,2,1,1,0,0
83250,2,0,1,0,3,0,0,0,0,0,3,1,0,0,0,1
101283,107,46,1,1,1,1,0,0,0,1,0,2,1,1,0,0
101205,118,85,1,1,1,1,0,0,0,1,2,2,1,1,2,0
194420,7,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
102338,169,308,1,1,1,1,0,0,0,1,0,2,1,1,0,0
43145,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101489,5,1,1,1,1,1,0,0,0,0,2,1,0,0,2,0
16612,2,0,1,0,1,0,0,1,0,0,3,1,0,0,0,1
102734,13,5,1,1,2,3,0,0,0,0,0,2,0,0,0,0
337175,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101825,412,106,1,1,1,1,0,0,0,1,0,2,1,1,2,0
102624,24,6,1,1,1,3,0,0,0,0,1,1,0,0,0,0
10145,28,73,1,1,1,1,0,0,0,1,0,1,1,1,0,0
132987,0,65,0,1,0,1,0,0,0,2,3,1,0,1,0,1
247833,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100294,76,124,1,1,1,1,0,0,0,0,0,2,0,1,2,0
101767,6,15,1,1,2,1,0,0,0,2,0,1,0,1,0,0
288119,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
169627,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
140215,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
337533,18,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
102574,5,37,1,1,3,1,0,0,0,1,0,2,1,0,2,0
149578,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
182204,8,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
100856,7696,2264,1,1,1,1,0,0,0,1,2,1,1,1,2,0
107639,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
143764,0,1,0,1,0,1,0,0,0,0,3,1,1,0,0,1
129342,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
86471,1,9,1,1,1,1,0,0,0,0,0,1,0,0,2,1
101709,33,15,1,1,1,1,0,0,0,0,2,2,1,1,2,0
102169,5,39,1,1,1,2,0,0,0,2,0,1,0,1,0,0
222308,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
167949,5,2,1,1,2,1,0,0,0,0,1,2,0,0,0,1
74336,3,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
326258,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100493,6,8,1,1,2,1,0,1,2,0,0,1,0,0,2,0
279272,13,0,1,0,2,0,0,0,0,0,3,1,0,1,0,1
100492,11,41,1,1,2,1,0,0,0,0,0,1,0,1,2,0
101387,19,63,1,1,1,1,0,0,0,1,0,2,1,1,0,0
101518,281,61,1,1,1,1,0,0,0,0,2,1,1,0,2,0
101192,11,17,1,1,1,1,0,0,0,0,1,2,0,1,2,0
220488,30,4,1,1,1,1,0,0,0,0,1,1,0,0,0,1
100784,29,134,1,1,2,1,0,0,0,1,0,2,0,1,0,0
100469,14,5,1,1,1,2,0,0,0,2,1,1,1,0,0,0
101812,13,4,1,1,2,1,0,0,0,0,1,1,1,0,0,0
101076,80,84,1,1,1,1,0,0,0,0,0,2,1,1,2,0
109862,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
102512,240,194,1,1,1,1,0,0,0,0,2,2,1,1,2,0
127505,12,15,1,1,1,1,0,0,0,2,0,2,1,0,0,1
192092,1,0,1,0,1,0,0,0,0,2,3,1,1,1,0,1
153956,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
183924,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
230870,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
320527,1,16,1,1,1,1,0,0,0,0,1,1,0,0,0,1
100520,3,5,1,1,3,1,0,0,0,0,1,1,0,0,0,0
101705,11,5,1,1,1,2,0,1,2,0,0,1,0,0,2,0
175450,2,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
101979,246,34,1,1,1,1,0,0,0,1,1,1,1,1,0,0
16137,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101828,1,6,1,1,1,1,0,0,0,1,1,1,0,1,0,0
185484,21,48,1,1,2,1,0,0,0,0,0,1,1,1,0,1
100835,36,135,1,1,1,1,0,0,0,0,0,1,1,1,0,0
117605,2,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
274333,0,10,0,1,0,1,0,0,0,0,3,1,0,0,0,1
101495,5,2,1,1,3,2,0,0,0,2,1,1,1,1,0,0
10284,55,31,1,1,1,1,0,0,0,1,2,2,1,0,2,0
102233,82,4,1,1,1,2,0,0,0,1,1,1,1,0,0,0
102151,63,42,1,1,1,1,0,0,0,0,0,1,1,1,2,0
101764,15,8,1,1,1,1,2,0,0,0,0,2,1,0,0,0
102519,15,4,1,1,3,3,0,0,0,0,1,1,1,0,0,0
160396,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
40632,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
211458,8,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
100135,19,3,1,1,1,1,1,0,0,0,1,2,0,0,0,0
257575,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
102476,4,30,1,1,3,1,0,0,0,0,0,1,0,0,2,0
102777,5,12,1,1,1,3,0,1,1,0,0,2,1,0,2,0
102420,2,24,1,1,3,2,0,0,0,0,0,1,0,1,0,0
100288,33,67,1,1,1,1,0,0,0,1,0,2,1,1,0,0
101556,10,59,1,1,1,1,0,0,0,0,0,1,1,1,2,0
100427,30,250,1,1,1,1,0,0,0,0,0,2,1,1,0,0
59969,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
62010,9,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1
102106,45,9,1,1,1,1,0,0,0,1,1,1,1,0,0,0
101749,1,29,1,1,1,3,0,0,0,0,0,1,0,1,0,0
101264,7,5,1,1,2,3,0,0,0,0,0,2,0,0,0,0
100040,2592,525,1,1,1,1,0,0,0,1,1,1,1,1,0,0
44919,16,22,1,1,1,1,0,0,0,0,0,2,0,1,0,1
101024,7,53,1,1,2,2,0,0,0,1,0,1,0,1,2,0
30069,37,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
300227,1,1,1,1,1,1,0,0,0,0,2,1,0,0,2,1
101946,3,15,1,1,3,2,0,0,0,0,0,1,0,1,0,0
100702,43,98,1,1,1,1,0,0,0,0,0,1,1,1,0,0
100441,34,104,1,1,2,1,0,1,1,1,0,2,1,1,2,0
300879,217,140,1,1,1,1,0,0,0,0,2,2,1,1,2,1
166895,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
332285,0,6,0,1,0,1,0,0,0,1,3,1,0,1,0,1
186233,1,12,1,1,1,1,0,0,0,0,0,1,0,0,2,1
100692,2,8,1,1,1,1,0,0,0,0,1,2,0,0,0,0
101276,162,241,1,1,1,1,0,0,0,0,0,2,1,1,2,0
101374,5,46,1,1,2,2,0,0,0,0,0,1,0,1,0,0
100309,26,8,1,1,1,1,0,0,0,2,1,2,1,1,0,0
102174,7,21,1,1,3,1,0,0,0,0,0,2,1,0,0,0
65444,3,0,1,0,3,0,0,0,0,0,3,1,0,1,0,1
94840,22,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
101796,27,68,1,1,2,1,0,0,0,0,0,2,1,1,0,0
101490,30,6,1,1,1,3,0,0,0,1,2,2,1,1,2,0
235642,3,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101697,41,461,1,1,1,1,0,0,0,0,0,1,1,1,0,0
100621,102,3,1,1,1,3,0,0,0,0,1,1,1,0,0,0
102039,1,209,1,1,1,1,0,0,0,0,0,1,0,0,2,0
186637,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
101914,16,20,1,1,3,1,0,0,0,0,2,1,0,1,2,0
100745,13,6,1,1,2,3,0,1,0,0,0,1,1,1,2,0
100278,23,24,1,1,1,2,0,0,0,0,2,1,0,1,2,0
178145,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
221506,0,2,0,1,0,1,0,0,0,2,3,1,1,1,0,1
115255,5,0,1,0,3,0,0,0,0,0,3,1,0,1,0,1
147442,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
101602,986,121,1,1,1,1,0,0,0,1,2,1,1,1,2,0
41951,1,0,1,0,1,0,0,0,0,2,3,1,1,1,0,1
267721,12,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
65271,1,22,1,1,1,3,0,0,0,0,0,1,0,1,2,1
102141,65,7,1,1,1,3,0,0,0,0,1,1,1,1,0,0
102092,38,323,1,1,1,1,0,0,0,1,0,1,1,1,2,0
227074,2,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
101096,9,20,1,1,3,2,0,0,0,0,2,2,1,1,2,0
102543,34,4,1,1,1,3,0,0,0,2,1,1,1,0,0,0
102518,643,7,1,1,1,1,0,0,0,1,1,1,1,1,0,0
30120,1,24,1,1,1,1,0,0,0,0,0,1,0,0,2,1
275474,1,23,1,1,1,1,0,0,0,0,1,1,0,0,0,1
101312,1,7,1,1,1,2,0,0,0,0,0,1,0,0,2,0
134660,2,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101201,55,70,1,1,1,1,0,0,0,1,2,1,1,1,2,0
100210,169,17,1,1,1,1,0,0,0,0,1,1,1,1,0,0
102135,92,108,1,1,1,1,0,0,0,0,0,2,0,1,2,0
18619,7,0,1,0,1,0,0,0,0,0,3,1,1,0,0,1
100358,29,73,1,1,1,1,0,0,0,0,0,2,0,1,2,0
86871,3,1,1,1,2,1,0,0,0,0,0,2,0,0,2,1
62575,0,10,0,1,0,1,0,0,0,0,3,1,0,0,0,1
249036,0,13,0,1,0,2,0,0,0,0,3,1,0,0,0,1
100790,12,111,1,1,3,1,0,0,0,0,0,1,0,0,0,0
188781,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101897,56,8,1,1,1,1,0,0,0,1,1,2,1,0,0,0
100536,1,3,1,1,1,1,0,0,0,2,2,2,0,1,2,0
100691,8,11,1,1,2,2,0,0,0,0,0,2,0,0,2,0
100218,64,80,1,1,1,1,0,0,0,1,0,2,1,1,0,0
100628,7,17,1,1,1,1,0,1,1,0,0,2,0,1,2,0
53621,0,2,0,1,0,1,0,0,0,2,3,1,0,1,0,1
170149,0,57,0,1,0,1,1,2,0,0,3,1,0,0,0,1
215799,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
286785,1,0,1,0,1,0,0,0,0,2,3,1,1,0,0,1
312672,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100763,26,19,1,1,2,1,0,0,0,0,1,2,1,0,0,0
101108,22,1,1,1,3,1,0,0,0,0,1,1,0,0,0,0
228843,3,7,1,1,1,2,0,1,1,0,1,2,0,0,0,1
105177,2,0,1,0,1,0,0,0,0,2,3,1,1,1,0,1
77756,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101691,1,2,1,1,1,1,0,0,0,0,1,1,0,0,2,0
102195,34,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
102374,118,103,1,1,1,1,0,0,0,1,0,2,1,1,0,0
101733,4,3,1,1,1,2,0,0,0,0,1,1,0,0,0,0
100319,1,5,1,1,1,3,0,0,0,0,0,1,0,0,0,0
102113,26,25,1,1,1,1,0,0,0,0,0,2,0,1,0,0
102521,4,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0
134307,0,2,0,1,0,1,0,0,0,0,3,1,0,0,0,1
238071,134,93,1,1,1,1,0,0,0,2,0,2,1,1,2,1
101675,37,66,1,1,1,1,0,0,0,1,0,2,1,1,2,0
176050,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100337,90,74,1,1,1,1,0,0,0,1,0,1,1,1,0,0
234462,0,8,0,1,0,1,0,0,0,0,3,1,1,0,0,1
101945,83,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
101687,2,2,1,1,3,1,0,1,0,0,1,1,0,0,2,0
102639,22,20,1,1,2,1,0,0,0,1,1,2,1,1,0,0
111967,2,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
287093,0,11,0,1,0,1,0,0,0,0,3,1,0,0,0,1
100119,42,6,1,1,1,3,0,0,0,0,1,2,1,0,0,0
310544,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
298806,9,0,1,0,2,0,0,1,0,0,3,1,0,1,0,1
94802,0,21,0,1,0,1,0,0,0,0,3,1,1,0,0,1
95456,6,4,1,1,1,1,1,0,0,0,1,1,0,1,0,1
105698,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
213885,25,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
152707,1,4,1,1,1,1,0,0,0,0,1,1,0,0,0,1
62643,0,5,0,1,0,1,0,0,0,0,3,1,0,0,0,1
102522,20,11,1,1,2,1,0,0,0,0,0,2,1,0,0,0
102279,67,85,1,1,1,1,0,0,0,1,2,2,1,0,2,0
10078,171,57,1,1,1,1,0,0,0,1,2,1,1,0,2,0
101866,254,317,1,1,1,1,0,0,0,1,0,2,1,1,0,0
100935,102,85,1,1,1,1,0,0,0,1,2,2,1,1,2,0
272514,0,10,0,1,0,1,1,1,0,0,3,1,0,0,0,1
102191,273,309,1,1,1,1,0,0,0,0,1,2,1,1,0,0
1025,36,11,1,1,1,3,0,0,0,1,1,1,1,0,0,0
80494,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
224807,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
100807,22,54,1,1,1,1,0,0,0,0,0,1,0,1,0,0
102576,35,60,1,1,1,1,0,0,0,0,0,2,0,1,2,0
102774,95,179,1,1,1,1,0,0,0,1,0,2,1,1,2,0
207758,12,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
100459,302,2,1,1,1,3,0,0,0,1,1,1,1,0,0,0
234599,0,4,0,1,0,1,0,0,0,0,3,1,1,0,0,1
276766,0,7,0,1,0,1,0,0,0,2,3,1,0,1,0,1
102459,18,48,1,1,1,1,0,0,0,0,2,2,0,1,2,0
100032,1,2,1,1,1,1,0,0,0,0,0,2,0,0,2,0
100948,4,12,1,1,1,1,0,0,0,1,0,1,1,1,2,0
178341,10,0,1,0,2,0,0,0,0,0,3,1,0,1,0,1
109886,1,25,1,1,1,1,0,0,0,0,1,1,0,0,0,1
101947,77,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
100851,13,3,1,1,1,1,0,0,0,0,0,2,0,0,0,0
101527,31,193,1,1,1,1,0,0,0,1,0,1,1,1,2,0
101336,41,30,1,1,1,1,0,0,0,0,0,1,0,0,0,0
327272,13,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1
229056,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
46180,15,0,1,0,2,0,0,0,0,0,3,1,1,1,0,1
173307,0,3,0,1,0,3,0,0,0,0,3,1,0,0,0,1
320461,1,8,1,1,1,1,0,0,0,0,0,1,0,0,2,1
155716,0,9,0,1,0,1,0,0,0,0,3,1,0,0,0,1
102641,41,599,1,1,1,1,0,0,0,1,0,1,1,1,0,0
235296,0,2,0,1,0,1,0,0,0,0,3,1,0,0,0,1
102643,20,28,1,1,2,1,0,0,0,0,0,2,1,1,2,0
100246,17,38,1,1,1,2,0,0,0,0,0,1,0,1,2,0
10015,296,183,1,1,1,1,0,0,0,1,1,1,1,1,0,0
160886,3,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1
101449,63,108,1,1,1,1,0,0,0,0,2,2,1,1,2,0
101169,9,26,1,1,3,1,0,0,0,0,1,2,1,0,0,0
101874,16,67,1,1,1,1,0,0,0,1,0,1,1,1,2,0
10061,24,34,1,1,1,1,0,0,0,0,0,2,0,1,0,0
281630,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,1
100316,15,62,1,1,1,1,0,0,0,1,0,1,0,1,0,0
101533,33,5,1,1,2,1,0,0,0,2,1,1,1,1,0,0
185647,13,5,1,1,1,2,2,0,0,1,1,1,1,1,0,1
